Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_164,5961,50x50,0.34,N/A,N/A,N/A,N/A,101389,1.47946,4.48402,2.57864e+07,2.57864,4.77411,0.48,"23,31"
vib_new_925,5961,50x50,0.34,N/A,N/A,N/A,N/A,121944,1.47946,4.48402,2.69677e+07,2.69677,5.26703,0.65,"26,25"
vib_new_299,5961,50x50,0.34,N/A,N/A,N/A,N/A,100898,1.47946,4.48402,3.09874e+07,3.09874,5.19948,0.46,"22,29"
vib_new_1116,5961,50x50,0.34,N/A,N/A,N/A,N/A,124953,1.47946,4.48402,2.08890e+07,2.08890,4.97619,0.65,"26,28"
vib_new_202,5961,50x50,0.34,N/A,N/A,N/A,N/A,108409,1.47946,4.48402,3.17751e+07,3.17751,5.19669,0.37,"21,20"
vib_new_363,5961,50x50,0.34,N/A,N/A,N/A,N/A,113893,1.47946,4.48402,2.38372e+07,2.38372,4.75637,0.56,"27,28"
vib_new_876,5961,50x50,0.34,N/A,N/A,N/A,N/A,134542,1.47946,4.48402,2.37932e+07,2.37932,4.68719,0.64,"26,12"
vib_new_502,5961,50x50,0.34,N/A,N/A,N/A,N/A,166659,1.47946,4.48402,2.32226e+07,2.32226,4.70766,0.59,"22,32"
vib_new_934,5961,50x50,0.34,N/A,N/A,N/A,N/A,108335,1.47946,4.48402,2.02773e+07,2.02773,4.64721,0.68,"25,23"
vib_new_821,5961,50x50,0.34,N/A,N/A,N/A,N/A,175781,1.47946,4.48402,2.35982e+07,2.35982,5.73745,0.7,"22,18"
vib_new_1008,5961,50x50,0.34,N/A,N/A,N/A,N/A,84331,1.47946,4.48402,2.63782e+07,2.63782,4.58999,0.55,"23,25"
vib_new_287,5961,50x50,0.34,N/A,N/A,N/A,N/A,133774,1.47946,4.48402,2.39807e+07,2.39807,4.85051,0.6,"14,19"
vib_new_273,5961,50x50,0.34,N/A,N/A,N/A,N/A,225092,1.47946,4.48402,2.87175e+07,2.87175,6.35012,0.63,"22,26"
vib_new_906,5961,50x50,0.34,N/A,N/A,N/A,N/A,109758,1.47946,4.48402,3.27511e+07,3.27511,5.62615,0.48,"25,22"
vib_new_805,5961,50x50,0.34,N/A,N/A,N/A,N/A,100873,1.47946,4.48402,2.48585e+07,2.48585,4.86788,0.55,"23,18"
vib_new_316,5961,50x50,0.34,N/A,N/A,N/A,N/A,104625,1.47946,4.48402,2.76850e+07,2.76850,5.01571,0.52,"21,18"
vib_new_1464,5961,50x50,0.34,N/A,N/A,N/A,N/A,110460,1.47946,4.48402,3.20241e+07,3.20241,5.21607,0.38,"25,20"
vib_new_1043,5961,50x50,0.34,N/A,N/A,N/A,N/A,128126,1.47946,4.48402,2.51590e+07,2.51590,4.86479,0.57,"23,34"
vib_new_1411,5961,50x50,0.34,N/A,N/A,N/A,N/A,138563,1.47946,4.48402,2.43977e+07,2.43977,5.10736,0.65,"24,22"
vib_new_277,5961,50x50,0.34,N/A,N/A,N/A,N/A,111175,1.47946,4.48402,2.41820e+07,2.41820,4.8758,0.49,"22,17"
vib_new_1057,5961,50x50,0.34,N/A,N/A,N/A,N/A,98807,1.47946,4.48402,3.05479e+07,3.05479,4.86757,0.46,"28,20"
vib_new_1056,5961,50x50,0.34,N/A,N/A,N/A,N/A,100567,1.47946,4.48402,2.57625e+07,2.57625,4.86774,0.57,"24,31"
vib_new_1190,5961,50x50,0.34,N/A,N/A,N/A,N/A,168187,1.47946,4.48402,2.10947e+07,2.10947,4.92393,0.69,"27,23"
vib_new_972,5961,50x50,0.34,N/A,N/A,N/A,N/A,94247,1.47946,4.48402,3.35382e+07,3.35382,4.95251,0.47,"23,29"
vib_new_422,5961,50x50,0.34,N/A,N/A,N/A,N/A,147555,1.47946,4.48402,2.14809e+07,2.14809,4.86373,0.76,"19,20"
vib_new_881,5961,50x50,0.34,N/A,N/A,N/A,N/A,102218,1.47946,4.48402,2.93760e+07,2.93760,4.74547,0.38,"21,21"
vib_new_1408,5961,50x50,0.34,N/A,N/A,N/A,N/A,101825,1.47946,4.48402,3.47067e+07,3.47067,5.08815,0.47,"21,19"
vib_new_1007,5961,50x50,0.34,N/A,N/A,N/A,N/A,101225,1.47946,4.48402,2.64007e+07,2.64007,4.67054,0.48,"25,21"
vib_new_543,5961,50x50,0.34,N/A,N/A,N/A,N/A,85447,1.47946,4.48402,2.78932e+07,2.78932,4.7717,0.53,"19,21"
