Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1301,481,50x50,0.05,N/A,N/A,N/A,N/A,14657,1.47946,5.37532,2.87074e+07,2.87074,16.4231,0.26,"30,23"
vib_new_850,481,50x50,0.05,N/A,N/A,N/A,N/A,14105,1.47946,5.37532,2.37152e+07,2.37152,16.9944,0.45,"27,24"
vib_new_624,481,50x50,0.05,N/A,N/A,N/A,N/A,14469,1.47946,5.37532,3.24163e+07,3.24163,16.5461,0.31,"22,22"
vib_new_120,481,50x50,0.05,N/A,N/A,N/A,N/A,13282,1.47946,5.37532,2.56905e+07,2.56905,16.3534,0.38,"28,20"
vib_new_750,481,50x50,0.05,N/A,N/A,N/A,N/A,15169,1.47946,5.37532,2.38367e+07,2.38367,16.7391,0.34,"18,24"
vib_new_553,481,50x50,0.05,N/A,N/A,N/A,N/A,14682,1.47946,5.37532,2.56211e+07,2.56211,16.5429,0.37,"22,24"
vib_new_1184,481,50x50,0.05,N/A,N/A,N/A,N/A,16675,1.47946,5.37532,2.81640e+07,2.81640,17.2527,0.41,"26,23"
vib_new_145,481,50x50,0.05,N/A,N/A,N/A,N/A,14970,1.47946,5.37532,3.48137e+07,3.48137,16.618,0.31,"23,25"
vib_new_524,481,50x50,0.05,N/A,N/A,N/A,N/A,20291,1.47946,5.37532,1.90181e+07,1.90181,16.9167,0.49,"19,19"
vib_new_1361,481,50x50,0.05,N/A,N/A,N/A,N/A,13454,1.47946,5.37532,3.07815e+07,3.07815,16.6377,0.28,"25,23"
vib_new_461,481,50x50,0.05,N/A,N/A,N/A,N/A,13994,1.47946,5.37532,3.26816e+07,3.26816,16.7014,0.3,"29,23"
vib_new_746,481,50x50,0.05,N/A,N/A,N/A,N/A,17045,1.47946,5.37532,2.27907e+07,2.27907,17.0161,0.36,"21,19"
vib_new_112,481,50x50,0.05,N/A,N/A,N/A,N/A,20771,1.47946,5.37532,2.50029e+07,2.50029,16.9549,0.51,"27,23"
vib_new_89,481,50x50,0.05,N/A,N/A,N/A,N/A,14746,1.47946,5.37532,3.10359e+07,3.10359,17.2783,0.49,"28,21"
vib_new_106,481,50x50,0.05,N/A,N/A,N/A,N/A,14229,1.47946,5.37532,2.46650e+07,2.46650,16.3518,0.46,"26,19"
vib_new_148,481,50x50,0.05,N/A,N/A,N/A,N/A,15692,1.47946,5.37532,2.99149e+07,2.99149,17.2068,0.6,"19,20"
vib_new_467,481,50x50,0.05,N/A,N/A,N/A,N/A,16067,1.47946,5.37532,2.32185e+07,2.32185,16.6341,0.39,"22,23"
vib_new_967,481,50x50,0.05,N/A,N/A,N/A,N/A,23238,1.47946,5.37532,2.62219e+07,2.62219,18.0699,0.41,"16,26"
vib_new_1462,481,50x50,0.05,N/A,N/A,N/A,N/A,13655,1.47946,5.37532,3.50292e+07,3.50292,16.4123,0.3,"26,25"
vib_new_92,481,50x50,0.05,N/A,N/A,N/A,N/A,14351,1.47946,5.37532,2.68895e+07,2.68895,16.7858,0.38,"22,21"
vib_new_959,481,50x50,0.05,N/A,N/A,N/A,N/A,21270,1.47946,5.37532,1.88568e+07,1.88568,16.7615,0.44,"27,21"
vib_new_1238,481,50x50,0.05,N/A,N/A,N/A,N/A,12611,1.47946,5.37532,2.66520e+07,2.66520,16.7621,0.37,"27,24"
vib_new_374,481,50x50,0.05,N/A,N/A,N/A,N/A,18171,1.47946,5.37532,2.76681e+07,2.76681,16.7994,0.32,"26,24"
vib_new_987,481,50x50,0.05,N/A,N/A,N/A,N/A,12821,1.47946,5.37532,2.59526e+07,2.59526,16.5454,0.39,"27,24"
vib_new_1491,481,50x50,0.05,N/A,N/A,N/A,N/A,15322,1.47946,5.37532,3.19650e+07,3.19650,16.6297,0.33,"27,26"
vib_new_1490,481,50x50,0.05,N/A,N/A,N/A,N/A,14674,1.47946,5.37532,3.17415e+07,3.17415,16.8913,0.3,"19,20"
vib_new_873,481,50x50,0.05,N/A,N/A,N/A,N/A,16844,1.47946,5.37532,3.11159e+07,3.11159,16.9581,0.38,"26,26"
vib_new_625,481,50x50,0.05,N/A,N/A,N/A,N/A,18181,1.47946,5.37532,2.49040e+07,2.49040,17.1722,0.44,"26,24"
vib_new_1024,481,50x50,0.05,N/A,N/A,N/A,N/A,13403,1.47946,5.37532,2.65348e+07,2.65348,16.6386,0.4,"27,24"
vib_new_653,481,50x50,0.05,N/A,N/A,N/A,N/A,14193,1.47946,5.37532,2.26961e+07,2.26961,16.4316,0.47,"28,22"
vib_new_674,481,50x50,0.05,N/A,N/A,N/A,N/A,14052,1.47946,5.37532,2.41110e+07,2.41110,16.9882,0.42,"21,24"
vib_new_977,481,50x50,0.05,N/A,N/A,N/A,N/A,14947,1.47946,5.37532,3.22863e+07,3.22863,16.9623,0.29,"22,28"
vib_new_266,481,50x50,0.05,N/A,N/A,N/A,N/A,13454,1.47946,5.37532,2.94934e+07,2.94934,16.7405,0.29,"27,23"
vib_new_40,481,50x50,0.05,N/A,N/A,N/A,N/A,16262,1.47946,5.37532,2.47954e+07,2.47954,16.9988,0.41,"19,23"
vib_new_458,481,50x50,0.05,N/A,N/A,N/A,N/A,13620,1.47946,5.37532,2.51814e+07,2.51814,16.685,0.43,"18,21"
vib_new_885,481,50x50,0.05,N/A,N/A,N/A,N/A,15932,1.47946,5.37532,2.43979e+07,2.43979,16.7223,0.52,"26,25"
vib_new_1257,481,50x50,0.05,N/A,N/A,N/A,N/A,19269,1.47946,5.37532,1.80547e+07,1.80547,16.8268,0.55,"25,20"
vib_new_995,481,50x50,0.05,N/A,N/A,N/A,N/A,13288,1.47946,5.37532,2.93327e+07,2.93327,16.5572,0.38,"28,22"
vib_new_1042,481,50x50,0.05,N/A,N/A,N/A,N/A,17014,1.47946,5.37532,3.05788e+07,3.05788,17.0646,0.37,"25,23"
vib_new_347,481,50x50,0.05,N/A,N/A,N/A,N/A,15098,1.47946,5.37532,3.03172e+07,3.03172,16.757,0.36,"23,21"
vib_new_960,481,50x50,0.05,N/A,N/A,N/A,N/A,14420,1.47946,5.37532,3.81256e+07,3.81256,16.8911,0.33,"28,16"
vib_new_284,481,50x50,0.05,N/A,N/A,N/A,N/A,14920,1.47946,5.37532,2.63710e+07,2.63710,16.9345,0.39,"28,23"
vib_new_260,481,50x50,0.05,N/A,N/A,N/A,N/A,15141,1.47946,5.37532,2.59596e+07,2.59596,17.0962,0.4,"26,27"
vib_new_386,481,50x50,0.05,N/A,N/A,N/A,N/A,15004,1.47946,5.37532,3.30862e+07,3.30862,16.7655,0.41,"27,23"
vib_new_1486,481,50x50,0.05,N/A,N/A,N/A,N/A,13684,1.47946,5.37532,2.94495e+07,2.94495,16.5133,0.35,"28,28"
vib_new_51,481,50x50,0.05,N/A,N/A,N/A,N/A,15070,1.47946,5.37532,2.02855e+07,2.02855,16.7124,0.36,"29,23"
vib_new_472,481,50x50,0.05,N/A,N/A,N/A,N/A,13306,1.47946,5.37532,3.48077e+07,3.48077,16.8695,0.32,"28,23"
vib_new_611,481,50x50,0.05,N/A,N/A,N/A,N/A,13430,1.47946,5.37532,2.61576e+07,2.61576,16.6538,0.35,"19,19"
vib_new_1200,481,50x50,0.05,N/A,N/A,N/A,N/A,12782,1.47946,5.37532,2.61581e+07,2.61581,16.7935,0.43,"27,24"
vib_new_1075,481,50x50,0.05,N/A,N/A,N/A,N/A,15448,1.47946,5.37532,2.12753e+07,2.12753,16.6671,0.42,"26,27"
vib_new_688,481,50x50,0.05,N/A,N/A,N/A,N/A,13263,1.47946,5.37532,2.66749e+07,2.66749,17.1572,0.38,"18,19"
vib_new_935,481,50x50,0.05,N/A,N/A,N/A,N/A,14740,1.47946,5.37532,3.39819e+07,3.39819,16.9881,0.33,"30,24"
vib_new_52,481,50x50,0.05,N/A,N/A,N/A,N/A,16139,1.47946,5.37532,2.42302e+07,2.42302,16.7176,0.42,"28,25"
