Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_960,124,50x50,0.04,N/A,N/A,N/A,N/A,1065,1.47946,4.48226,3.81256e+07,3.81256,2.63652,0.14,"30,2"
vib_new_284,124,50x50,0.04,N/A,N/A,N/A,N/A,2170,1.47946,4.48226,2.63710e+07,2.63710,2.11915,0.18,"28,8"
vib_new_260,124,50x50,0.04,N/A,N/A,N/A,N/A,2461,1.47946,4.48226,2.59596e+07,2.59596,2.64828,0.16,"28,11"
vib_new_386,124,50x50,0.04,N/A,N/A,N/A,N/A,1800,1.47946,4.48226,3.30862e+07,3.30862,1.79545,0.13,"26,1"
vib_new_1486,124,50x50,0.04,N/A,N/A,N/A,N/A,1981,1.47946,4.48226,2.94495e+07,2.94495,2.14511,0.13,"27,8"
vib_new_51,124,50x50,0.04,N/A,N/A,N/A,N/A,2549,1.47946,4.48226,2.02855e+07,2.02855,2.76915,0.15,"27,9"
vib_new_472,124,50x50,0.04,N/A,N/A,N/A,N/A,1096,1.47946,4.48226,3.48077e+07,3.48077,2.33244,0.12,"28,3"
vib_new_611,124,50x50,0.04,N/A,N/A,N/A,N/A,2867,1.47946,4.48226,2.61576e+07,2.61576,2.21908,0.081,"26,8"
vib_new_1200,124,50x50,0.04,N/A,N/A,N/A,N/A,2026,1.47946,4.48226,2.61581e+07,2.61581,2.2991,0.16,"27,9"
vib_new_1075,124,50x50,0.04,N/A,N/A,N/A,N/A,2518,1.47946,4.48226,2.12753e+07,2.12753,2.07614,0.19,"27,10"
vib_new_688,124,50x50,0.04,N/A,N/A,N/A,N/A,2402,1.47946,4.48226,2.66749e+07,2.66749,2.63992,0.14,"28,8"
vib_new_935,124,50x50,0.04,N/A,N/A,N/A,N/A,2162,1.47946,4.48226,3.39819e+07,3.39819,2.26548,0.1,"28,8"
vib_new_52,124,50x50,0.04,N/A,N/A,N/A,N/A,2667,1.47946,4.48226,2.42302e+07,2.42302,2.16705,0.15,"26,8"
vib_new_559,124,50x50,0.04,N/A,N/A,N/A,N/A,2650,1.47946,4.48226,2.22827e+07,2.22827,2.52813,0.12,"23,11"
vib_new_950,124,50x50,0.04,N/A,N/A,N/A,N/A,1591,1.47946,4.48226,2.33844e+07,2.33844,2.66492,0.14,"24,0"
vib_new_164,124,50x50,0.04,N/A,N/A,N/A,N/A,1341,1.47946,4.48226,2.57864e+07,2.57864,1.7338,0.12,"25,1"
vib_new_925,124,50x50,0.04,N/A,N/A,N/A,N/A,2621,1.47946,4.48226,2.69677e+07,2.69677,2.34944,0.14,"24,8"
vib_new_299,124,50x50,0.04,N/A,N/A,N/A,N/A,2321,1.47946,4.48226,3.09874e+07,3.09874,1.77268,0.11,"27,11"
vib_new_1116,124,50x50,0.04,N/A,N/A,N/A,N/A,2464,1.47946,4.48226,2.08890e+07,2.08890,2.01564,0.12,"26,11"
vib_new_202,124,50x50,0.04,N/A,N/A,N/A,N/A,2358,1.47946,4.48226,3.17751e+07,3.17751,2.04184,0.093,"28,4"
vib_new_363,124,50x50,0.04,N/A,N/A,N/A,N/A,2296,1.47946,4.48226,2.38372e+07,2.38372,2.03299,0.16,"24,8"
vib_new_876,124,50x50,0.04,N/A,N/A,N/A,N/A,2596,1.47946,4.48226,2.37932e+07,2.37932,2.35052,0.1,"28,10"
vib_new_502,124,50x50,0.04,N/A,N/A,N/A,N/A,2487,1.47946,4.48226,2.32226e+07,2.32226,1.91589,0.11,"28,8"
vib_new_934,124,50x50,0.04,N/A,N/A,N/A,N/A,1481,1.47946,4.48226,2.02773e+07,2.02773,2.04422,0.13,"27,2"
vib_new_821,124,50x50,0.04,N/A,N/A,N/A,N/A,2788,1.47946,4.48226,2.35982e+07,2.35982,1.73086,0.19,"25,6"
vib_new_1008,124,50x50,0.04,N/A,N/A,N/A,N/A,1185,1.47946,4.48226,2.63782e+07,2.63782,2.0466,0.14,"30,6"
vib_new_287,124,50x50,0.04,N/A,N/A,N/A,N/A,2177,1.47946,4.48226,2.39807e+07,2.39807,1.72656,0.15,"26,10"
vib_new_703,124,50x50,0.04,N/A,N/A,N/A,N/A,2726,1.47946,4.48226,2.24258e+07,2.24258,2.17146,0.22,"28,7"
vib_new_273,124,50x50,0.04,N/A,N/A,N/A,N/A,3094,1.47946,4.48226,2.87175e+07,2.87175,2.18686,0.15,"27,12"
vib_new_906,124,50x50,0.04,N/A,N/A,N/A,N/A,2363,1.47946,4.48226,3.27511e+07,3.27511,2.95475,0.15,"27,7"
vib_new_805,124,50x50,0.04,N/A,N/A,N/A,N/A,2041,1.47946,4.48226,2.48585e+07,2.48585,2.31765,0.14,"27,11"
vib_new_316,124,50x50,0.04,N/A,N/A,N/A,N/A,2167,1.47946,4.48226,2.76850e+07,2.76850,2.81133,0.088,"24,8"
vib_new_1464,124,50x50,0.04,N/A,N/A,N/A,N/A,2987,1.47946,4.48226,3.20241e+07,3.20241,2.09514,0.089,"28,48"
vib_new_1043,124,50x50,0.04,N/A,N/A,N/A,N/A,2454,1.47946,4.48226,2.51590e+07,2.51590,2.04714,0.23,"25,10"
vib_new_1411,124,50x50,0.04,N/A,N/A,N/A,N/A,2348,1.47946,4.48226,2.43977e+07,2.43977,1.94826,0.19,"27,12"
vib_new_277,124,50x50,0.04,N/A,N/A,N/A,N/A,1962,1.47946,4.48226,2.41820e+07,2.41820,1.91732,0.13,"27,9"
vib_new_1057,124,50x50,0.04,N/A,N/A,N/A,N/A,1164,1.47946,4.48226,3.05479e+07,3.05479,1.56855,0.11,"28,3"
vib_new_1056,124,50x50,0.04,N/A,N/A,N/A,N/A,1490,1.47946,4.48226,2.57625e+07,2.57625,2.5036,0.16,"27,3"
vib_new_1098,124,50x50,0.04,N/A,N/A,N/A,N/A,3180,1.47946,4.48226,2.36112e+07,2.36112,2.15117,0.14,"25,48"
vib_new_1190,124,50x50,0.04,N/A,N/A,N/A,N/A,3337,1.47946,4.48226,2.10947e+07,2.10947,2.31783,0.12,"27,14"
vib_new_972,124,50x50,0.04,N/A,N/A,N/A,N/A,2057,1.47946,4.48226,3.35382e+07,3.35382,1.71854,0.086,"43,13"
vib_new_422,124,50x50,0.04,N/A,N/A,N/A,N/A,2401,1.47946,4.48226,2.14809e+07,2.14809,2.21468,0.16,"39,13"
vib_new_881,124,50x50,0.04,N/A,N/A,N/A,N/A,2681,1.47946,4.48226,2.93760e+07,2.93760,2.14678,0.081,"27,13"
vib_new_1408,124,50x50,0.04,N/A,N/A,N/A,N/A,2765,1.47946,4.48226,3.47067e+07,3.47067,2.41627,0.14,"25,13"
vib_new_1007,124,50x50,0.04,N/A,N/A,N/A,N/A,3092,1.47946,4.48226,2.64007e+07,2.64007,2.70204,0.13,"27,8"
vib_new_543,124,50x50,0.04,N/A,N/A,N/A,N/A,1493,1.47946,4.48226,2.78932e+07,2.78932,1.57198,0.12,"27,6"
vib_new_444,124,50x50,0.04,N/A,N/A,N/A,N/A,2468,1.47946,4.48226,3.05176e+07,3.05176,2.1273,0.12,"23,9"
vib_new_792,124,50x50,0.04,N/A,N/A,N/A,N/A,1136,1.47946,4.48226,2.82692e+07,2.82692,2.64246,0.12,"27,2"
vib_new_285,124,50x50,0.04,N/A,N/A,N/A,N/A,2906,1.47946,4.48226,2.58576e+07,2.58576,2.15706,0.096,"27,10"
vib_new_1006,124,50x50,0.04,N/A,N/A,N/A,N/A,1534,1.47946,4.48226,3.25948e+07,3.25948,2.84099,0.14,"25,7"
vib_new_916,124,50x50,0.04,N/A,N/A,N/A,N/A,2750,1.47946,4.48226,2.33261e+07,2.33261,1.96416,0.2,"25,8"
vib_new_836,124,50x50,0.04,N/A,N/A,N/A,N/A,1985,1.47946,4.48226,2.42249e+07,2.42249,1.66768,0.16,"25,8"
vib_new_639,124,50x50,0.04,N/A,N/A,N/A,N/A,2957,1.47946,4.48226,2.50983e+07,2.50983,2.12196,0.14,"27,12"
vib_new_200,124,50x50,0.04,N/A,N/A,N/A,N/A,2489,1.47946,4.48226,1.81164e+07,1.81164,1.80428,0.17,"23,5"
vib_new_1290,124,50x50,0.04,N/A,N/A,N/A,N/A,1153,1.47946,4.48226,2.82514e+07,2.82514,1.57048,0.12,"26,4"
vib_new_1337,124,50x50,0.04,N/A,N/A,N/A,N/A,2184,1.47946,4.48226,2.18086e+07,2.18086,1.88745,0.12,"25,7"
vib_new_689,124,50x50,0.04,N/A,N/A,N/A,N/A,1070,1.47946,4.48226,2.63663e+07,2.63663,1.49143,0.13,"26,1"
vib_new_813,124,50x50,0.04,N/A,N/A,N/A,N/A,2197,1.47946,4.48226,2.49200e+07,2.49200,1.80414,0.15,"28,48"
vib_new_23,124,50x50,0.04,N/A,N/A,N/A,N/A,2754,1.47946,4.48226,3.01291e+07,3.01291,2.12778,0.076,"20,25"
