Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1098,1145,50x50,0.12,N/A,N/A,N/A,N/A,40129,1.47946,1.39655,2.36112e+07,2.36112,3.94405,0.45,"26,19"
vib_new_1190,1145,50x50,0.12,N/A,N/A,N/A,N/A,34192,1.47946,1.39655,2.10947e+07,2.10947,3.83721,0.41,"28,16"
vib_new_972,1145,50x50,0.12,N/A,N/A,N/A,N/A,26452,1.47946,1.39655,3.35382e+07,3.35382,3.85895,0.38,"26,21"
vib_new_422,1145,50x50,0.12,N/A,N/A,N/A,N/A,33001,1.47946,1.39655,2.14809e+07,2.14809,3.81501,0.53,"33,25"
vib_new_881,1145,50x50,0.12,N/A,N/A,N/A,N/A,24340,1.47946,1.39655,2.93760e+07,2.93760,3.91183,0.29,"16,18"
vib_new_1408,1145,50x50,0.12,N/A,N/A,N/A,N/A,27156,1.47946,1.39655,3.47067e+07,3.47067,4.02875,0.37,"22,15"
vib_new_1007,1145,50x50,0.12,N/A,N/A,N/A,N/A,25856,1.47946,1.39655,2.64007e+07,2.64007,3.9673,0.39,"24,18"
vib_new_543,1145,50x50,0.12,N/A,N/A,N/A,N/A,23930,1.47946,1.39655,2.78932e+07,2.78932,3.86731,0.41,"28,25"
vib_new_444,1145,50x50,0.12,N/A,N/A,N/A,N/A,27853,1.47946,1.39655,3.05176e+07,3.05176,3.83409,0.33,"26,20"
vib_new_792,1145,50x50,0.12,N/A,N/A,N/A,N/A,25179,1.47946,1.39655,2.82692e+07,2.82692,4.09305,0.39,"27,20"
vib_new_285,1145,50x50,0.12,N/A,N/A,N/A,N/A,29898,1.47946,1.39655,2.58576e+07,2.58576,3.9907,0.31,"21,24"
vib_new_1006,1145,50x50,0.12,N/A,N/A,N/A,N/A,22491,1.47946,1.39655,3.25948e+07,3.25948,4.05303,0.31,"31,24"
vib_new_836,1145,50x50,0.12,N/A,N/A,N/A,N/A,24298,1.47946,1.39655,2.42249e+07,2.42249,3.72379,0.44,"15,21"
vib_new_639,1145,50x50,0.12,N/A,N/A,N/A,N/A,34531,1.47946,1.39655,2.50983e+07,2.50983,3.84471,0.55,"28,15"
vib_new_200,1145,50x50,0.12,N/A,N/A,N/A,N/A,34874,1.47946,1.39655,1.81164e+07,1.81164,3.75484,0.63,"24,20"
vib_new_1290,1145,50x50,0.12,N/A,N/A,N/A,N/A,25058,1.47946,1.39655,2.82514e+07,2.82514,3.94773,0.4,"28,21"
vib_new_1337,1145,50x50,0.12,N/A,N/A,N/A,N/A,33132,1.47946,1.39655,2.18086e+07,2.18086,3.93961,0.39,"25,25"
vib_new_689,1145,50x50,0.12,N/A,N/A,N/A,N/A,27004,1.47946,1.39655,2.63663e+07,2.63663,3.87363,0.33,"30,17"
vib_new_813,1145,50x50,0.12,N/A,N/A,N/A,N/A,29566,1.47946,1.39655,2.49200e+07,2.49200,3.98063,0.36,"23,21"
vib_new_23,1145,50x50,0.12,N/A,N/A,N/A,N/A,28153,1.47946,1.39655,3.01291e+07,3.01291,4.00158,0.28,"28,21"
vib_new_434,1145,50x50,0.12,N/A,N/A,N/A,N/A,26273,1.47946,1.39655,2.88816e+07,2.88816,3.69774,0.3,"30,22"
vib_new_1197,1145,50x50,0.12,N/A,N/A,N/A,N/A,28389,1.47946,1.39655,2.79979e+07,2.79979,3.81466,0.27,"29,23"
vib_new_408,1145,50x50,0.12,N/A,N/A,N/A,N/A,49837,1.47946,1.39655,2.18828e+07,2.18828,4.18479,0.57,"24,26"
vib_new_1402,1145,50x50,0.12,N/A,N/A,N/A,N/A,22917,1.47946,1.39655,3.02527e+07,3.02527,4.14141,0.36,"28,21"
