Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1361,407,50x50,0.38,N/A,N/A,N/A,N/A,38199,1.47946,5.44193,3.07815e+07,3.07815,5.38833,0.26,"33,22"
vib_new_461,407,50x50,0.38,N/A,N/A,N/A,N/A,43185,1.47946,5.44193,3.26816e+07,3.26816,4.67412,0.22,"32,25"
vib_new_746,407,50x50,0.38,N/A,N/A,N/A,N/A,49466,1.47946,5.44193,2.27907e+07,2.27907,4.79033,0.32,"44,33"
vib_new_112,407,50x50,0.38,N/A,N/A,N/A,N/A,48105,1.47946,5.44193,2.50029e+07,2.50029,4.95704,0.36,"34,35"
vib_new_89,407,50x50,0.38,N/A,N/A,N/A,N/A,37640,1.47946,5.44193,3.10359e+07,3.10359,5.21492,0.3,"38,10"
vib_new_106,407,50x50,0.38,N/A,N/A,N/A,N/A,46695,1.47946,5.44193,2.46650e+07,2.46650,4.18823,0.3,"20,34"
vib_new_148,407,50x50,0.38,N/A,N/A,N/A,N/A,41596,1.47946,5.44193,2.99149e+07,2.99149,4.72054,0.4,"21,35"
vib_new_467,407,50x50,0.38,N/A,N/A,N/A,N/A,46564,1.47946,5.44193,2.32185e+07,2.32185,4.60333,0.29,"33,30"
vib_new_967,407,50x50,0.38,N/A,N/A,N/A,N/A,54153,1.47946,5.44193,2.62219e+07,2.62219,4.57239,0.24,"36,25"
vib_new_1462,407,50x50,0.38,N/A,N/A,N/A,N/A,40134,1.47946,5.44193,3.50292e+07,3.50292,4.7215,0.25,"20,7"
vib_new_92,407,50x50,0.38,N/A,N/A,N/A,N/A,38994,1.47946,5.44193,2.68895e+07,2.68895,4.65641,0.27,"20,37"
vib_new_959,407,50x50,0.38,N/A,N/A,N/A,N/A,51434,1.47946,5.44193,1.88568e+07,1.88568,4.42111,0.29,"38,30"
