Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_164,175,50x50,0.05,N/A,N/A,N/A,N/A,1378,1.47946,4.95825,2.57864e+07,2.57864,1.64942,0.098,"15,1"
vib_new_925,175,50x50,0.05,N/A,N/A,N/A,N/A,2268,1.47946,4.95825,2.69677e+07,2.69677,2.33136,0.18,"23,1"
vib_new_299,175,50x50,0.05,N/A,N/A,N/A,N/A,1956,1.47946,4.95825,3.09874e+07,3.09874,1.73277,0.12,"26,1"
vib_new_1116,175,50x50,0.05,N/A,N/A,N/A,N/A,2059,1.47946,4.95825,2.08890e+07,2.08890,2.25572,0.13,"28,0"
vib_new_202,175,50x50,0.05,N/A,N/A,N/A,N/A,1534,1.47946,4.95825,3.17751e+07,3.17751,1.99718,0.097,"21,1"
vib_new_363,175,50x50,0.05,N/A,N/A,N/A,N/A,1766,1.47946,4.95825,2.38372e+07,2.38372,1.86181,0.15,"24,1"
vib_new_876,175,50x50,0.05,N/A,N/A,N/A,N/A,1498,1.47946,4.95825,2.37932e+07,2.37932,2.72969,0.15,"12,0"
vib_new_502,175,50x50,0.05,N/A,N/A,N/A,N/A,1522,1.47946,4.95825,2.32226e+07,2.32226,1.46418,0.12,"23,1"
vib_new_934,175,50x50,0.05,N/A,N/A,N/A,N/A,1454,1.47946,4.95825,2.02773e+07,2.02773,1.66482,0.16,"26,1"
vib_new_821,175,50x50,0.05,N/A,N/A,N/A,N/A,2416,1.47946,4.95825,2.35982e+07,2.35982,2.185,0.15,"22,1"
vib_new_1008,175,50x50,0.05,N/A,N/A,N/A,N/A,1593,1.47946,4.95825,2.63782e+07,2.63782,3.46664,0.12,"12,0"
vib_new_287,175,50x50,0.05,N/A,N/A,N/A,N/A,2001,1.47946,4.95825,2.39807e+07,2.39807,1.44636,0.1,"25,0"
vib_new_703,175,50x50,0.05,N/A,N/A,N/A,N/A,2510,1.47946,4.95825,2.24258e+07,2.24258,2.01634,0.28,"15,1"
vib_new_273,175,50x50,0.05,N/A,N/A,N/A,N/A,2821,1.47946,4.95825,2.87175e+07,2.87175,1.86388,0.17,"22,1"
vib_new_906,175,50x50,0.05,N/A,N/A,N/A,N/A,2561,1.47946,4.95825,3.27511e+07,3.27511,2.52236,0.14,"20,0"
vib_new_805,175,50x50,0.05,N/A,N/A,N/A,N/A,2085,1.47946,4.95825,2.48585e+07,2.48585,2.26196,0.13,"18,0"
vib_new_316,175,50x50,0.05,N/A,N/A,N/A,N/A,1488,1.47946,4.95825,2.76850e+07,2.76850,1.90538,0.11,"27,4"
vib_new_1464,175,50x50,0.05,N/A,N/A,N/A,N/A,2200,1.47946,4.95825,3.20241e+07,3.20241,2.23302,0.11,"26,2"
vib_new_1043,175,50x50,0.05,N/A,N/A,N/A,N/A,2069,1.47946,4.95825,2.51590e+07,2.51590,2.14004,0.13,"18,1"
vib_new_1411,175,50x50,0.05,N/A,N/A,N/A,N/A,2054,1.47946,4.95825,2.43977e+07,2.43977,1.43489,0.15,"28,0"
vib_new_277,175,50x50,0.05,N/A,N/A,N/A,N/A,1457,1.47946,4.95825,2.41820e+07,2.41820,1.99138,0.098,"1,11"
vib_new_1057,175,50x50,0.05,N/A,N/A,N/A,N/A,1554,1.47946,4.95825,3.05479e+07,3.05479,1.6325,0.11,"25,1"
vib_new_1056,175,50x50,0.05,N/A,N/A,N/A,N/A,1379,1.47946,4.95825,2.57625e+07,2.57625,2.07299,0.083,"10,1"
vib_new_1098,175,50x50,0.05,N/A,N/A,N/A,N/A,2104,1.47946,4.95825,2.36112e+07,2.36112,2.03434,0.097,"21,1"
vib_new_1190,175,50x50,0.05,N/A,N/A,N/A,N/A,1665,1.47946,4.95825,2.10947e+07,2.10947,2.13262,0.17,"19,1"
vib_new_972,175,50x50,0.05,N/A,N/A,N/A,N/A,1923,1.47946,4.95825,3.35382e+07,3.35382,1.97874,0.086,"25,48"
vib_new_422,175,50x50,0.05,N/A,N/A,N/A,N/A,2214,1.47946,4.95825,2.14809e+07,2.14809,1.8335,0.14,"15,1"
vib_new_881,175,50x50,0.05,N/A,N/A,N/A,N/A,1199,1.47946,4.95825,2.93760e+07,2.93760,2.12834,0.062,"20,0"
vib_new_1408,175,50x50,0.05,N/A,N/A,N/A,N/A,2061,1.47946,4.95825,3.47067e+07,3.47067,2.91677,0.15,"25,2"
vib_new_1007,175,50x50,0.05,N/A,N/A,N/A,N/A,1591,1.47946,4.95825,2.64007e+07,2.64007,2.38758,0.084,"7,1"
vib_new_543,175,50x50,0.05,N/A,N/A,N/A,N/A,1771,1.47946,4.95825,2.78932e+07,2.78932,1.6137,0.11,"16,1"
vib_new_444,175,50x50,0.05,N/A,N/A,N/A,N/A,1611,1.47946,4.95825,3.05176e+07,3.05176,1.91286,0.072,"12,1"
vib_new_792,175,50x50,0.05,N/A,N/A,N/A,N/A,1524,1.47946,4.95825,2.82692e+07,2.82692,2.4889,0.12,"24,3"
vib_new_285,175,50x50,0.05,N/A,N/A,N/A,N/A,1660,1.47946,4.95825,2.58576e+07,2.58576,1.84463,0.11,"14,0"
vib_new_1006,175,50x50,0.05,N/A,N/A,N/A,N/A,1317,1.47946,4.95825,3.25948e+07,3.25948,3.29172,0.1,"25,48"
vib_new_916,175,50x50,0.05,N/A,N/A,N/A,N/A,2569,1.47946,4.95825,2.33261e+07,2.33261,2.0416,0.17,"16,1"
vib_new_836,175,50x50,0.05,N/A,N/A,N/A,N/A,1426,1.47946,4.95825,2.42249e+07,2.42249,1.51838,0.13,"24,2"
vib_new_639,175,50x50,0.05,N/A,N/A,N/A,N/A,2115,1.47946,4.95825,2.50983e+07,2.50983,1.9801,0.19,"16,1"
vib_new_200,175,50x50,0.05,N/A,N/A,N/A,N/A,1807,1.47946,4.95825,1.81164e+07,1.81164,1.51332,0.13,"18,1"
vib_new_1290,175,50x50,0.05,N/A,N/A,N/A,N/A,1372,1.47946,4.95825,2.82514e+07,2.82514,1.92371,0.11,"12,0"
vib_new_1337,175,50x50,0.05,N/A,N/A,N/A,N/A,2171,1.47946,4.95825,2.18086e+07,2.18086,2.40404,0.11,"6,0"
vib_new_689,175,50x50,0.05,N/A,N/A,N/A,N/A,1841,1.47946,4.95825,2.63663e+07,2.63663,1.66444,0.086,"11,0"
vib_new_813,175,50x50,0.05,N/A,N/A,N/A,N/A,1954,1.47946,4.95825,2.49200e+07,2.49200,2.12284,0.098,"24,2"
vib_new_23,175,50x50,0.05,N/A,N/A,N/A,N/A,2004,1.47946,4.95825,3.01291e+07,3.01291,2.08408,0.1,"15,0"
vib_new_434,175,50x50,0.05,N/A,N/A,N/A,N/A,1683,1.47946,4.95825,2.88816e+07,2.88816,1.82637,0.12,"25,4"
vib_new_1197,175,50x50,0.05,N/A,N/A,N/A,N/A,1969,1.47946,4.95825,2.79979e+07,2.79979,2.95385,0.069,"20,0"
