Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_819,172,50x50,0.07,N/A,N/A,N/A,N/A,17732,1.47946,1.0268,4.11676e+07,4.11676,3.83692,0.19,"9,19"
vib_new_1233,172,50x50,0.07,N/A,N/A,N/A,N/A,20593,1.47946,1.0268,2.87214e+07,2.87214,3.0574,0.21,"15,19"
vib_new_924,172,50x50,0.07,N/A,N/A,N/A,N/A,18692,1.47946,1.0268,3.60474e+07,3.60474,3.4248,0.2,"27,18"
vib_new_634,172,50x50,0.07,N/A,N/A,N/A,N/A,18745,1.47946,1.0268,3.67107e+07,3.67107,3.62414,0.17,"15,31"
vib_new_394,172,50x50,0.07,N/A,N/A,N/A,N/A,17187,1.47946,1.0268,3.19829e+07,3.19829,3.21079,0.21,"19,19"
vib_new_641,172,50x50,0.07,N/A,N/A,N/A,N/A,16950,1.47946,1.0268,2.19376e+07,2.19376,3.4222,0.19,"19,25"
vib_new_775,172,50x50,0.07,N/A,N/A,N/A,N/A,20139,1.47946,1.0268,2.77036e+07,2.77036,3.4929,0.16,"27,18"
vib_new_1403,172,50x50,0.07,N/A,N/A,N/A,N/A,23851,1.47946,1.0268,2.40648e+07,2.40648,3.42066,0.22,"31,39"
vib_new_1378,172,50x50,0.07,N/A,N/A,N/A,N/A,21679,1.47946,1.0268,2.27972e+07,2.27972,3.31704,0.18,"15,10"
vib_new_58,172,50x50,0.07,N/A,N/A,N/A,N/A,24263,1.47946,1.0268,2.25359e+07,2.25359,2.94388,0.3,"27,25"
vib_new_534,172,50x50,0.07,N/A,N/A,N/A,N/A,20410,1.47946,1.0268,2.82591e+07,2.82591,3.44308,0.2,"15,21"
vib_new_858,172,50x50,0.07,N/A,N/A,N/A,N/A,19801,1.47946,1.0268,3.72020e+07,3.72020,3.49233,0.22,"14,16"
vib_new_246,172,50x50,0.07,N/A,N/A,N/A,N/A,19648,1.47946,1.0268,2.52541e+07,2.52541,3.63972,0.16,"44,42"
vib_new_864,172,50x50,0.07,N/A,N/A,N/A,N/A,18655,1.47946,1.0268,2.69394e+07,2.69394,3.96102,0.2,"37,24"
vib_new_929,172,50x50,0.07,N/A,N/A,N/A,N/A,22093,1.47946,1.0268,2.15569e+07,2.15569,3.44303,0.23,"21,28"
vib_new_1301,172,50x50,0.07,N/A,N/A,N/A,N/A,20863,1.47946,1.0268,2.87074e+07,2.87074,3.55388,0.16,"20,30"
vib_new_850,172,50x50,0.07,N/A,N/A,N/A,N/A,18397,1.47946,1.0268,2.37152e+07,2.37152,3.37094,0.25,"9,24"
vib_new_624,172,50x50,0.07,N/A,N/A,N/A,N/A,20416,1.47946,1.0268,3.24163e+07,3.24163,3.32324,0.22,"21,30"
vib_new_120,172,50x50,0.07,N/A,N/A,N/A,N/A,19521,1.47946,1.0268,2.56905e+07,2.56905,3.24906,0.24,"44,24"
vib_new_750,172,50x50,0.07,N/A,N/A,N/A,N/A,19663,1.47946,1.0268,2.38367e+07,2.38367,3.05339,0.2,"9,10"
vib_new_553,172,50x50,0.07,N/A,N/A,N/A,N/A,19400,1.47946,1.0268,2.56211e+07,2.56211,3.26084,0.17,"14,13"
vib_new_1184,172,50x50,0.07,N/A,N/A,N/A,N/A,18249,1.47946,1.0268,2.81640e+07,2.81640,3.43217,0.18,"16,7"
vib_new_145,172,50x50,0.07,N/A,N/A,N/A,N/A,21141,1.47946,1.0268,3.48137e+07,3.48137,3.28942,0.17,"35,40"
vib_new_524,172,50x50,0.07,N/A,N/A,N/A,N/A,25888,1.47946,1.0268,1.90181e+07,1.90181,3.11972,0.29,"23,25"
vib_new_1361,172,50x50,0.07,N/A,N/A,N/A,N/A,16900,1.47946,1.0268,3.07815e+07,3.07815,3.75612,0.23,"14,10"
vib_new_461,172,50x50,0.07,N/A,N/A,N/A,N/A,20717,1.47946,1.0268,3.26816e+07,3.26816,3.19377,0.18,"15,18"
vib_new_746,172,50x50,0.07,N/A,N/A,N/A,N/A,22232,1.47946,1.0268,2.27907e+07,2.27907,3.32254,0.23,"20,29"
vib_new_112,172,50x50,0.07,N/A,N/A,N/A,N/A,22025,1.47946,1.0268,2.50029e+07,2.50029,3.17042,0.31,"19,29"
vib_new_89,172,50x50,0.07,N/A,N/A,N/A,N/A,18603,1.47946,1.0268,3.10359e+07,3.10359,3.51386,0.22,"21,28"
vib_new_106,172,50x50,0.07,N/A,N/A,N/A,N/A,21104,1.47946,1.0268,2.46650e+07,2.46650,3.30727,0.26,"15,12"
vib_new_148,172,50x50,0.07,N/A,N/A,N/A,N/A,21062,1.47946,1.0268,2.99149e+07,2.99149,3.56152,0.33,"21,31"
vib_new_467,172,50x50,0.07,N/A,N/A,N/A,N/A,20954,1.47946,1.0268,2.32185e+07,2.32185,3.16342,0.27,"32,30"
vib_new_967,172,50x50,0.07,N/A,N/A,N/A,N/A,24810,1.47946,1.0268,2.62219e+07,2.62219,3.18947,0.21,"21,30"
vib_new_1462,172,50x50,0.07,N/A,N/A,N/A,N/A,19053,1.47946,1.0268,3.50292e+07,3.50292,3.46188,0.2,"9,24"
vib_new_92,172,50x50,0.07,N/A,N/A,N/A,N/A,19889,1.47946,1.0268,2.68895e+07,2.68895,3.20514,0.25,"14,13"
vib_new_959,172,50x50,0.07,N/A,N/A,N/A,N/A,24383,1.47946,1.0268,1.88568e+07,1.88568,3.15134,0.24,"16,19"
vib_new_1238,172,50x50,0.07,N/A,N/A,N/A,N/A,17687,1.47946,1.0268,2.66520e+07,2.66520,3.74444,0.22,"9,24"
vib_new_374,172,50x50,0.07,N/A,N/A,N/A,N/A,25116,1.47946,1.0268,2.76681e+07,2.76681,3.60418,0.24,"18,24"
vib_new_987,172,50x50,0.07,N/A,N/A,N/A,N/A,18228,1.47946,1.0268,2.59526e+07,2.59526,3.52124,0.19,"30,18"
vib_new_1491,172,50x50,0.07,N/A,N/A,N/A,N/A,21535,1.47946,1.0268,3.19650e+07,3.19650,3.49211,0.26,"9,24"
vib_new_1490,172,50x50,0.07,N/A,N/A,N/A,N/A,19904,1.47946,1.0268,3.17415e+07,3.17415,3.42694,0.17,"19,30"
vib_new_873,172,50x50,0.07,N/A,N/A,N/A,N/A,19572,1.47946,1.0268,3.11159e+07,3.11159,3.46632,0.23,"33,24"
vib_new_625,172,50x50,0.07,N/A,N/A,N/A,N/A,20479,1.47946,1.0268,2.49040e+07,2.49040,3.29912,0.27,"15,12"
vib_new_1024,172,50x50,0.07,N/A,N/A,N/A,N/A,19530,1.47946,1.0268,2.65348e+07,2.65348,3.26259,0.22,"26,24"
vib_new_653,172,50x50,0.07,N/A,N/A,N/A,N/A,20145,1.47946,1.0268,2.26961e+07,2.26961,3.19572,0.19,"14,13"
vib_new_674,172,50x50,0.07,N/A,N/A,N/A,N/A,18694,1.47946,1.0268,2.41110e+07,2.41110,3.31064,0.2,"13,26"
vib_new_977,172,50x50,0.07,N/A,N/A,N/A,N/A,21228,1.47946,1.0268,3.22863e+07,3.22863,3.30156,0.2,"15,16"
vib_new_266,172,50x50,0.07,N/A,N/A,N/A,N/A,19750,1.47946,1.0268,2.94934e+07,2.94934,3.74304,0.16,"9,24"
vib_new_40,172,50x50,0.07,N/A,N/A,N/A,N/A,21852,1.47946,1.0268,2.47954e+07,2.47954,3.54406,0.25,"15,12"
vib_new_458,172,50x50,0.07,N/A,N/A,N/A,N/A,17628,1.47946,1.0268,2.51814e+07,2.51814,3.44962,0.24,"14,13"
vib_new_885,172,50x50,0.07,N/A,N/A,N/A,N/A,21801,1.47946,1.0268,2.43979e+07,2.43979,3.4897,0.28,"15,15"
vib_new_1257,172,50x50,0.07,N/A,N/A,N/A,N/A,21368,1.47946,1.0268,1.80547e+07,1.80547,3.48105,0.27,"15,10"
vib_new_995,172,50x50,0.07,N/A,N/A,N/A,N/A,19152,1.47946,1.0268,2.93327e+07,2.93327,3.29471,0.21,"33,36"
vib_new_1042,172,50x50,0.07,N/A,N/A,N/A,N/A,18568,1.47946,1.0268,3.05788e+07,3.05788,3.57327,0.18,"19,24"
vib_new_347,172,50x50,0.07,N/A,N/A,N/A,N/A,21784,1.47946,1.0268,3.03172e+07,3.03172,3.14962,0.19,"19,24"
vib_new_960,172,50x50,0.07,N/A,N/A,N/A,N/A,21238,1.47946,1.0268,3.81256e+07,3.81256,3.33408,0.23,"33,41"
vib_new_284,172,50x50,0.07,N/A,N/A,N/A,N/A,18437,1.47946,1.0268,2.63710e+07,2.63710,3.83084,0.2,"15,7"
vib_new_260,172,50x50,0.07,N/A,N/A,N/A,N/A,19235,1.47946,1.0268,2.59596e+07,2.59596,3.4212,0.24,"37,36"
vib_new_386,172,50x50,0.07,N/A,N/A,N/A,N/A,19999,1.47946,1.0268,3.30862e+07,3.30862,3.3017,0.22,"20,19"
vib_new_1486,172,50x50,0.07,N/A,N/A,N/A,N/A,19128,1.47946,1.0268,2.94495e+07,2.94495,3.44436,0.18,"16,24"
vib_new_51,172,50x50,0.07,N/A,N/A,N/A,N/A,19418,1.47946,1.0268,2.02855e+07,2.02855,3.60272,0.21,"15,19"
vib_new_472,172,50x50,0.07,N/A,N/A,N/A,N/A,17520,1.47946,1.0268,3.48077e+07,3.48077,3.45141,0.27,"33,36"
vib_new_611,172,50x50,0.07,N/A,N/A,N/A,N/A,19069,1.47946,1.0268,2.61576e+07,2.61576,3.83238,0.16,"15,13"
vib_new_1200,172,50x50,0.07,N/A,N/A,N/A,N/A,17177,1.47946,1.0268,2.61581e+07,2.61581,3.49452,0.21,"9,21"
vib_new_1075,172,50x50,0.07,N/A,N/A,N/A,N/A,18723,1.47946,1.0268,2.12753e+07,2.12753,3.48458,0.2,"38,40"
vib_new_688,172,50x50,0.07,N/A,N/A,N/A,N/A,19213,1.47946,1.0268,2.66749e+07,2.66749,3.33826,0.23,"19,19"
vib_new_935,172,50x50,0.07,N/A,N/A,N/A,N/A,21281,1.47946,1.0268,3.39819e+07,3.39819,3.25424,0.19,"28,24"
vib_new_52,172,50x50,0.07,N/A,N/A,N/A,N/A,21016,1.47946,1.0268,2.42302e+07,2.42302,3.59957,0.23,"25,25"
vib_new_559,172,50x50,0.07,N/A,N/A,N/A,N/A,18975,1.47946,1.0268,2.22827e+07,2.22827,3.84154,0.19,"40,39"
vib_new_950,172,50x50,0.07,N/A,N/A,N/A,N/A,21117,1.47946,1.0268,2.33844e+07,2.33844,3.32836,0.23,"34,37"
vib_new_164,172,50x50,0.07,N/A,N/A,N/A,N/A,20745,1.47946,1.0268,2.57864e+07,2.57864,3.0488,0.18,"14,17"
vib_new_925,172,50x50,0.07,N/A,N/A,N/A,N/A,17719,1.47946,1.0268,2.69677e+07,2.69677,3.54342,0.25,"39,41"
vib_new_299,172,50x50,0.07,N/A,N/A,N/A,N/A,19138,1.47946,1.0268,3.09874e+07,3.09874,3.2538,0.16,"33,19"
vib_new_1116,172,50x50,0.07,N/A,N/A,N/A,N/A,20231,1.47946,1.0268,2.08890e+07,2.08890,3.1527,0.27,"32,41"
vib_new_202,172,50x50,0.07,N/A,N/A,N/A,N/A,20109,1.47946,1.0268,3.17751e+07,3.17751,3.54422,0.17,"28,19"
vib_new_363,172,50x50,0.07,N/A,N/A,N/A,N/A,18236,1.47946,1.0268,2.38372e+07,2.38372,3.39416,0.19,"9,20"
vib_new_876,172,50x50,0.07,N/A,N/A,N/A,N/A,22095,1.47946,1.0268,2.37932e+07,2.37932,3.24794,0.27,"15,10"
vib_new_502,172,50x50,0.07,N/A,N/A,N/A,N/A,24021,1.47946,1.0268,2.32226e+07,2.32226,3.18032,0.21,"37,28"
vib_new_934,172,50x50,0.07,N/A,N/A,N/A,N/A,20403,1.47946,1.0268,2.02773e+07,2.02773,3.21182,0.24,"20,10"
vib_new_821,172,50x50,0.07,N/A,N/A,N/A,N/A,21422,1.47946,1.0268,2.35982e+07,2.35982,3.23392,0.2,"22,22"
vib_new_1008,172,50x50,0.07,N/A,N/A,N/A,N/A,17254,1.47946,1.0268,2.63782e+07,2.63782,3.52972,0.23,"33,34"
vib_new_287,172,50x50,0.07,N/A,N/A,N/A,N/A,24596,1.47946,1.0268,2.39807e+07,2.39807,3.16132,0.22,"28,24"
vib_new_703,172,50x50,0.07,N/A,N/A,N/A,N/A,22998,1.47946,1.0268,2.24258e+07,2.24258,3.4214,0.3,"26,20"
vib_new_273,172,50x50,0.07,N/A,N/A,N/A,N/A,23096,1.47946,1.0268,2.87175e+07,2.87175,3.37306,0.17,"20,24"
vib_new_906,172,50x50,0.07,N/A,N/A,N/A,N/A,19780,1.47946,1.0268,3.27511e+07,3.27511,3.51566,0.24,"34,29"
vib_new_805,172,50x50,0.07,N/A,N/A,N/A,N/A,19483,1.47946,1.0268,2.48585e+07,2.48585,3.45833,0.26,"19,25"
vib_new_316,172,50x50,0.07,N/A,N/A,N/A,N/A,19757,1.47946,1.0268,2.76850e+07,2.76850,3.40758,0.22,"23,23"
