Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1238,2480,50x50,0.13,N/A,N/A,N/A,N/A,26914,1.47946,1.70844,2.66520e+07,2.66520,6.59093,0.43,"26,25"
vib_new_374,2480,50x50,0.13,N/A,N/A,N/A,N/A,42036,1.47946,1.70844,2.76681e+07,2.76681,6.70999,0.44,"26,25"
vib_new_987,2480,50x50,0.13,N/A,N/A,N/A,N/A,26087,1.47946,1.70844,2.59526e+07,2.59526,6.53407,0.42,"24,28"
vib_new_1491,2480,50x50,0.13,N/A,N/A,N/A,N/A,29717,1.47946,1.70844,3.19650e+07,3.19650,6.26932,0.39,"23,25"
vib_new_1490,2480,50x50,0.13,N/A,N/A,N/A,N/A,31088,1.47946,1.70844,3.17415e+07,3.17415,6.47936,0.35,"25,22"
vib_new_873,2480,50x50,0.13,N/A,N/A,N/A,N/A,41226,1.47946,1.70844,3.11159e+07,3.11159,7.24807,0.52,"25,22"
vib_new_625,2480,50x50,0.13,N/A,N/A,N/A,N/A,54082,1.47946,1.70844,2.49040e+07,2.49040,7.37543,0.6,"22,26"
vib_new_1024,2480,50x50,0.13,N/A,N/A,N/A,N/A,28179,1.47946,1.70844,2.65348e+07,2.65348,6.688,0.48,"25,25"
vib_new_653,2480,50x50,0.13,N/A,N/A,N/A,N/A,31960,1.47946,1.70844,2.26961e+07,2.26961,6.36639,0.54,"25,21"
vib_new_674,2480,50x50,0.13,N/A,N/A,N/A,N/A,28433,1.47946,1.70844,2.41110e+07,2.41110,6.64476,0.48,"26,19"
vib_new_977,2480,50x50,0.13,N/A,N/A,N/A,N/A,28207,1.47946,1.70844,3.22863e+07,3.22863,6.52114,0.35,"26,25"
vib_new_266,2480,50x50,0.13,N/A,N/A,N/A,N/A,27643,1.47946,1.70844,2.94934e+07,2.94934,6.52139,0.36,"25,27"
vib_new_40,2480,50x50,0.13,N/A,N/A,N/A,N/A,36913,1.47946,1.70844,2.47954e+07,2.47954,6.46148,0.55,"26,21"
vib_new_458,2480,50x50,0.13,N/A,N/A,N/A,N/A,30606,1.47946,1.70844,2.51814e+07,2.51814,6.79045,0.51,"24,19"
vib_new_885,2480,50x50,0.13,N/A,N/A,N/A,N/A,32193,1.47946,1.70844,2.43979e+07,2.43979,6.54289,0.58,"25,26"
vib_new_1257,2480,50x50,0.13,N/A,N/A,N/A,N/A,66776,1.47946,1.70844,1.80547e+07,1.80547,8.67352,0.66,"29,19"
vib_new_995,2480,50x50,0.13,N/A,N/A,N/A,N/A,28719,1.47946,1.70844,2.93327e+07,2.93327,6.50284,0.46,"26,21"
vib_new_1042,2480,50x50,0.13,N/A,N/A,N/A,N/A,51202,1.47946,1.70844,3.05788e+07,3.05788,7.85665,0.48,"23,23"
vib_new_347,2480,50x50,0.13,N/A,N/A,N/A,N/A,33701,1.47946,1.70844,3.03172e+07,3.03172,6.53202,0.39,"25,19"
vib_new_960,2480,50x50,0.13,N/A,N/A,N/A,N/A,27823,1.47946,1.70844,3.81256e+07,3.81256,6.66323,0.42,"25,22"
vib_new_284,2480,50x50,0.13,N/A,N/A,N/A,N/A,33173,1.47946,1.70844,2.63710e+07,2.63710,6.72069,0.41,"26,27"
vib_new_260,2480,50x50,0.13,N/A,N/A,N/A,N/A,34883,1.47946,1.70844,2.59596e+07,2.59596,6.55555,0.48,"24,24"
vib_new_386,2480,50x50,0.13,N/A,N/A,N/A,N/A,31913,1.47946,1.70844,3.30862e+07,3.30862,6.44672,0.42,"25,21"
vib_new_1486,2480,50x50,0.13,N/A,N/A,N/A,N/A,28146,1.47946,1.70844,2.94495e+07,2.94495,6.31098,0.41,"27,26"
vib_new_51,2480,50x50,0.13,N/A,N/A,N/A,N/A,35928,1.47946,1.70844,2.02855e+07,2.02855,6.49452,0.49,"23,26"
vib_new_472,2480,50x50,0.13,N/A,N/A,N/A,N/A,24477,1.47946,1.70844,3.48077e+07,3.48077,6.15368,0.44,"27,18"
vib_new_611,2480,50x50,0.13,N/A,N/A,N/A,N/A,29802,1.47946,1.70844,2.61576e+07,2.61576,6.28905,0.4,"27,18"
vib_new_1200,2480,50x50,0.13,N/A,N/A,N/A,N/A,27624,1.47946,1.70844,2.61581e+07,2.61581,6.85066,0.44,"26,21"
vib_new_1075,2480,50x50,0.13,N/A,N/A,N/A,N/A,39130,1.47946,1.70844,2.12753e+07,2.12753,6.93497,0.51,"26,24"
vib_new_688,2480,50x50,0.13,N/A,N/A,N/A,N/A,28296,1.47946,1.70844,2.66749e+07,2.66749,6.77789,0.48,"28,18"
vib_new_935,2480,50x50,0.13,N/A,N/A,N/A,N/A,32740,1.47946,1.70844,3.39819e+07,3.39819,6.53616,0.42,"24,17"
vib_new_52,2480,50x50,0.13,N/A,N/A,N/A,N/A,35729,1.47946,1.70844,2.42302e+07,2.42302,6.60753,0.52,"28,26"
vib_new_559,2480,50x50,0.13,N/A,N/A,N/A,N/A,31160,1.47946,1.70844,2.22827e+07,2.22827,6.22439,0.44,"26,18"
vib_new_950,2480,50x50,0.13,N/A,N/A,N/A,N/A,40695,1.47946,1.70844,2.33844e+07,2.33844,6.61271,0.59,"25,20"
vib_new_164,2480,50x50,0.13,N/A,N/A,N/A,N/A,30315,1.47946,1.70844,2.57864e+07,2.57864,6.33922,0.4,"25,22"
vib_new_925,2480,50x50,0.13,N/A,N/A,N/A,N/A,41124,1.47946,1.70844,2.69677e+07,2.69677,6.98139,0.54,"26,24"
vib_new_299,2480,50x50,0.13,N/A,N/A,N/A,N/A,32593,1.47946,1.70844,3.09874e+07,3.09874,6.91873,0.41,"26,20"
vib_new_1116,2480,50x50,0.13,N/A,N/A,N/A,N/A,39467,1.47946,1.70844,2.08890e+07,2.08890,7.40359,0.56,"26,20"
vib_new_202,2480,50x50,0.13,N/A,N/A,N/A,N/A,32757,1.47946,1.70844,3.17751e+07,3.17751,6.67531,0.32,"24,19"
vib_new_363,2480,50x50,0.13,N/A,N/A,N/A,N/A,35931,1.47946,1.70844,2.38372e+07,2.38372,6.87234,0.52,"25,21"
vib_new_876,2480,50x50,0.13,N/A,N/A,N/A,N/A,41266,1.47946,1.70844,2.37932e+07,2.37932,6.61453,0.49,"25,27"
vib_new_502,2480,50x50,0.13,N/A,N/A,N/A,N/A,55761,1.47946,1.70844,2.32226e+07,2.32226,6.85298,0.64,"25,21"
vib_new_934,2480,50x50,0.13,N/A,N/A,N/A,N/A,33011,1.47946,1.70844,2.02773e+07,2.02773,6.23835,0.58,"27,22"
vib_new_821,2480,50x50,0.13,N/A,N/A,N/A,N/A,61467,1.47946,1.70844,2.35982e+07,2.35982,7.54703,0.64,"26,21"
vib_new_1008,2480,50x50,0.13,N/A,N/A,N/A,N/A,25755,1.47946,1.70844,2.63782e+07,2.63782,6.50587,0.43,"34,21"
vib_new_287,2480,50x50,0.13,N/A,N/A,N/A,N/A,42146,1.47946,1.70844,2.39807e+07,2.39807,6.62521,0.52,"26,19"
vib_new_703,2480,50x50,0.13,N/A,N/A,N/A,N/A,71839,1.47946,1.70844,2.24258e+07,2.24258,9.07103,0.76,"26,19"
vib_new_273,2480,50x50,0.13,N/A,N/A,N/A,N/A,76905,1.47946,1.70844,2.87175e+07,2.87175,8.70269,0.55,"26,17"
vib_new_906,2480,50x50,0.13,N/A,N/A,N/A,N/A,37025,1.47946,1.70844,3.27511e+07,3.27511,7.46121,0.48,"25,26"
vib_new_805,2480,50x50,0.13,N/A,N/A,N/A,N/A,32401,1.47946,1.70844,2.48585e+07,2.48585,6.79671,0.53,"24,30"
vib_new_316,2480,50x50,0.13,N/A,N/A,N/A,N/A,33359,1.47946,1.70844,2.76850e+07,2.76850,6.66659,0.51,"24,26"
vib_new_1464,2480,50x50,0.13,N/A,N/A,N/A,N/A,36509,1.47946,1.70844,3.20241e+07,3.20241,6.65415,0.38,"23,21"
vib_new_1043,2480,50x50,0.13,N/A,N/A,N/A,N/A,41472,1.47946,1.70844,2.51590e+07,2.51590,6.64319,0.58,"25,21"
